dt,Hurricane_IDs,LandAverageTemperature,LandMinTemperature,LandMaxTemperature,LandAndOceanAverageTemperature,AvgTempUSA,AvgTempFlorida,AvgTempLouisiana,AvgTempNorthCarolina,AvgTempSouthCarolina,AvgTempTexas,ACE
194408,['AL031944' 'AL041944' 'AL051944'],14.017,8.075999999999999,20.108,17.117,20.369,27.25500000000001,27.881,23.798,25.31,28.067,18.425
194409,['AL061944' 'AL071944' 'AL081944' 'AL091944' 'AL101944' 'AL111944'],12.45,6.614,18.453000000000007,16.472,16.326999999999998,27.134,25.586,22.059,24.214000000000002,23.762,34.4
194410,['AL101944' 'AL111944' 'AL121944' 'AL131944'],9.808,4.032,15.732,15.623,10.576,21.81900000000001,19.157,15.084,17.296000000000006,18.832,24.15
194411,['AL141944'],6.091,0.607,11.515,14.401,2.7560000000000002,18.141,15.056,9.139,11.458,13.395999999999999,3.6
194506,['AL011945'],13.328,7.3660000000000005,19.407,16.660999999999998,17.245,26.973000000000006,26.541999999999998,23.81900000000001,25.85,26.267,7.225
194507,['AL011945' 'AL021945'],14.213,8.352,20.142,16.910999999999998,20.995,26.884,26.955,24.935,26.416,27.077,8.45
194508,['AL031945' 'AL041945' 'AL051945' 'AL061945'],14.313,8.412999999999998,20.189,17.105999999999998,20.288,27.234,27.173000000000002,23.919,25.5,27.645,19.7
194509,['AL061945' 'AL071945' 'AL081945' 'AL091945'],12.225,6.414,18.078000000000007,16.358,16.201999999999998,26.976,25.820999999999998,23.316,24.974,24.919,20.55
194510,['AL101945' 'AL111945'],9.575,3.83,15.458,15.574000000000002,9.761000000000001,22.986,18.814,15.014000000000001,17.117,17.936,13.625
194606,['AL011946'],13.298,7.197,19.086,16.512999999999998,18.725,25.962,25.506,22.869,24.746,25.83,1.225
194607,['AL021946'],14.409,8.427,20.265,16.944000000000006,21.57,27.025,27.251,24.202,25.779,28.334,4.9
194608,['AL031946'],13.834,7.9979999999999976,19.783,16.717000000000002,19.84,27.143,27.203000000000007,22.956,25.046999999999997,28.090999999999998,1.225
194609,['AL041946'],12.064,6.2639999999999985,17.921000000000006,16.252,15.950999999999999,26.118,24.659,21.062,22.70000000000001,24.292,7.225
194610,['AL051946' 'AL061946' 'AL071946'],9.281,3.577,15.175,15.437000000000001,9.675,23.397,20.476000000000006,15.929,17.754,19.92,15.225
194611,['AL071946'],6.235,0.5549999999999999,11.863,14.359000000000002,2.596,22.029,16.66,12.860999999999999,15.261,13.171,1.6
194707,['AL011947'],14.349,8.35,20.126,16.973,21.107,26.301,26.993000000000002,23.226,24.868000000000002,28.0,2.025
194708,['AL011947' 'AL021947' 'AL031947'],13.827,8.001999999999999,19.541,16.804000000000002,21.168000000000006,27.151,28.366,25.141,26.225,27.704,15.95
194709,['AL041947' 'AL051947' 'AL061947'],12.165999999999999,6.355,17.959000000000003,16.261,16.835,26.208,26.088,21.907,23.85,25.374,21.15
194710,['AL071947' 'AL081947' 'AL091947' 'AL101947'],10.011,4.313,15.797,15.49,11.853,23.774,22.63000000000001,17.802,19.64,22.063000000000002,24.125
194805,['AL011948'],11.537,5.5150000000000015,17.592000000000002,16.173,13.695,24.849,23.629,19.45,21.824,23.444000000000006,2.025
194807,['AL021948'],14.445,8.625,20.334,16.938,21.058000000000003,27.089,28.648000000000003,25.551,27.01,28.233,1.225
194808,['AL031948' 'AL041948'],13.896,7.964999999999999,19.87,16.902,20.155,27.03,27.897,23.959,25.458,28.304,13.525
194809,['AL031948' 'AL041948' 'AL051948' 'AL061948' 'AL071948' 'AL081948'],12.155,6.209,18.217,16.243,16.483999999999998,26.107,24.213,20.688,22.311,24.129,47.9
194810,['AL091948'],9.584,3.812,15.52,15.389000000000001,9.214,22.065,18.848000000000006,13.509,15.512,18.402,12.1
194811,['AL101948'],6.1850000000000005,0.691,11.853,14.299,2.258,22.049,14.975,12.718,15.079,12.064,4.225
194908,['AL011949' 'AL021949' 'AL031949'],13.826,8.004,19.77,16.796,20.481,27.113000000000003,26.96,24.552,25.936999999999998,26.662,23.85
194909,"['AL021949' 'AL031949' 'AL041949' 'AL051949' 'AL061949' 'AL071949'
 'AL081949' 'AL091949' 'AL101949' 'AL111949']",11.957,6.0520000000000005,17.969,16.177,15.998,26.485,24.644,20.165,22.315,24.152,58.5
194910,['AL111949' 'AL121949' 'AL131949' 'AL141949'],9.531,3.719,15.439,15.375,9.96,24.811,21.492,17.675,19.869,18.58,20.425
194911,['AL151949' 'AL161949'],6.148,0.45299999999999996,11.821,14.331,5.215,17.101,14.555,9.498,11.472999999999999,14.525,5.05
195008,['AL011950' 'AL021950' 'AL031950' 'AL041950'],13.46,7.728999999999999,19.39,16.730999999999998,19.723,27.13900000000001,26.923000000000002,23.539,25.346,26.807,44.85
195009,['AL021950' 'AL031950' 'AL041950' 'AL051950' 'AL061950' 'AL071950'],11.952,6.205,17.737000000000005,16.124000000000002,15.744000000000002,25.979,24.574,20.58,22.388,23.983,67.2
195010,"['AL071950' 'AL081950' 'AL091950' 'AL101950' 'AL111950' 'AL121950'
 'AL131950' 'AL141950' 'AL151950']",9.152999999999999,3.452,14.918,15.245,11.473,23.842,20.929000000000002,17.032,19.041,21.141,54.075
195011,['AL161950'],5.372000000000001,-0.4259999999999999,11.077,14.06,2.212,16.863,13.172,8.542,10.553,12.93,3.6
195101,['AL011951'],2.138,-3.5210000000000004,7.77,13.341,-4.354,15.039,10.974,5.7970000000000015,8.027000000000001,7.9460000000000015,3.025
195105,['AL021951'],11.437999999999999,5.376,17.371000000000002,16.158,14.296,23.729,23.092,18.627,20.758000000000006,22.654,6.4
195108,['AL031951' 'AL041951' 'AL051951'],14.021,8.033,19.81,17.081,20.488000000000003,28.34,29.405,24.966,26.938,29.373,22.125
195109,['AL051951' 'AL061951' 'AL071951' 'AL081951' 'AL091951'],12.324000000000002,6.4270000000000005,18.362000000000002,16.43,15.979,27.16,25.479,21.474,23.584000000000003,25.134,43.025
195110,['AL091951' 'AL101951' 'AL111951'],9.67,4.047,15.149,15.529000000000002,9.58,23.907,20.716,17.09,19.172,20.232,14.475
195112,['AL121951'],4.327999999999999,-1.162,9.788,13.995,-2.989,18.033,13.043,6.89,9.722,10.079,4.9
195202,['AL011952'],3.3960000000000004,-2.4250000000000003,9.113,14.009,-0.9229999999999999,16.148,13.613,7.145,9.64,11.715,3.6
195208,['AL021952' 'AL031952' 'AL041952'],13.964,8.161,19.753,16.952,20.744,27.503,28.265,24.395,26.035999999999998,29.684,18.275
195209,['AL021952' 'AL041952' 'AL051952' 'AL061952' 'AL071952' 'AL081952'],12.238,6.379,18.109,16.395,16.57,26.311,24.318,20.847,22.666,24.298000000000002,34.5
195210,['AL061952' 'AL091952' 'AL101952'],9.157,3.294,15.032,15.434000000000001,9.56,21.968000000000004,16.055,13.277000000000001,15.515,17.208000000000002,34.75
195211,['AL111952'],5.425,-0.16400000000000006,11.017,14.334,2.9560000000000004,18.505,13.492,10.113,12.463,11.96,2.5
195305,['AL011953'],11.514,5.53,17.358,16.266,13.599,25.753,24.138,22.147,24.209,22.665,3.6
195306,['AL011953'],13.612,7.749,19.461,16.89,19.755,26.877,28.529,23.679000000000002,25.676,29.374,3.6
195307,['AL021953'],14.392,8.565,20.254,17.088,21.797,27.471,27.452,25.448,26.825,28.614,2.025
195308,['AL031953' 'AL041953' 'AL051953'],14.059,8.25,19.803,16.985,20.485,27.222,27.247,24.565,26.141,27.543000000000006,27.225
195309,['AL041953' 'AL051953' 'AL061953' 'AL071953' 'AL081953' 'AL091953'],12.199000000000002,6.2879999999999985,18.145000000000003,16.418,16.901,26.15,25.145,21.151,22.989,24.683000000000003,47.075
195310,['AL101953' 'AL111953' 'AL121953'],9.59,3.908,15.367,15.470999999999998,10.635,22.175,20.513,16.398,18.327,19.41,13.55
195311,['AL131953'],5.924,0.419,11.376,14.332,3.907,18.527,13.647,9.79,11.927999999999999,12.493,2.025
195312,['AL141953'],3.998,-1.2990000000000002,9.366,13.862,-1.686,16.498,9.5,6.051,8.4,6.987,3.025
195405,['AL011954'],10.988,5.1960000000000015,16.784000000000002,15.970999999999998,13.255999999999998,23.416,20.909,17.087,19.19,21.075,2.025
195406,['AL021954' 'AL031954'],13.4,7.62,19.213,16.609,18.885,26.829,27.226,23.742,25.809,27.122,12.625
195407,['AL041954' 'AL051954'],14.241,8.543,20.015,16.851,22.183000000000003,27.513,28.84,25.637,27.609,29.463,4.525
195408,['AL061954' 'AL071954'],13.868,8.184,19.588,16.816,20.645,28.434,28.937,25.461,27.844,28.838,15.625
195409,"['AL061954' 'AL071954' 'AL081954' 'AL091954' 'AL101954' 'AL111954'
 'AL121954' 'AL131954']",12.097999999999999,6.3679999999999986,17.852,16.223,17.032,27.12,26.410999999999998,23.046,25.147,26.434,44.775
195410,['AL131954' 'AL141954'],9.546,3.902,15.26,15.423,10.369000000000002,22.318,20.853,16.584,18.543000000000006,20.204,20.45
195411,['AL151954'],6.579,1.046,12.155,14.48,4.47,17.333,13.666,8.538,10.776,13.255,1.225
195412,['AL161954'],3.5589999999999997,-1.7730000000000001,8.915,13.62,-2.6260000000000003,13.909,11.212,4.291,6.897,10.22,6.4
195501,['AL161954'],3.412,-2.028,8.914,13.717,-3.365,14.271,10.129,3.98,6.982,8.017000000000001,6.4
195507,['AL011955'],14.242,8.579,19.959,16.809,21.839,27.033,27.431,26.01,26.957,27.843000000000004,3.6
195508,['AL011955' 'AL021955' 'AL031955' 'AL041955' 'AL051955'],14.283,8.302999999999999,19.857,16.899,21.113000000000003,27.836,27.317,25.37,26.859,27.545,35.35
195509,"['AL041955' 'AL061955' 'AL071955' 'AL081955' 'AL091955' 'AL101955'
 'AL111955']",11.954,6.405,17.859,16.148,16.674,27.079,26.329,22.105999999999998,23.871,25.374,69.5
195510,['AL121955' 'AL131955'],9.735,3.923,15.446,15.333,9.933,22.224,19.477,15.379,17.175,19.189,12.05
195606,['AL011956' 'AL091956'],13.16,7.309,18.939,16.472,19.444000000000006,26.099,25.83,23.417,25.209,27.776999999999997,4.1
195607,['AL021956'],14.18,8.603,19.952,16.830000000000002,21.202,27.2,28.13300000000001,25.194000000000006,26.846,28.783,5.625
195608,['AL031956'],13.189,7.512999999999999,18.967,16.605,20.219,27.812,27.812,24.691,26.660999999999998,28.405,11.025
195609,['AL041956' 'AL051956' 'AL061956' 'AL071956'],11.783,5.872000000000001,17.500999999999998,16.088,16.276,25.519,24.854,20.399,22.029000000000003,25.513,15.0
195610,['AL071956' 'AL081956' 'AL101956' 'AL111956'],8.927999999999997,3.173,14.667,15.159,10.165,22.906,20.936,16.65,18.262,20.859,18.25
195611,['AL081956' 'AL121956'],5.738,0.134,11.414,14.261,1.466,17.535,13.996,9.562,11.645999999999999,11.780999999999999,8.825
195706,['AL011957' 'AL021957'],13.783,7.811,19.473,16.878,19.162,26.783,26.592,24.018,25.304000000000002,25.899,16.325
195708,['AL031957'],14.082,8.263,19.792,17.049,20.603,27.273000000000003,27.495,23.803,25.572,28.272,3.025
195709,['AL041957' 'AL051957' 'AL061957' 'AL071957'],12.312,6.407,18.065,16.38,16.008,26.665,24.024,22.457,24.076,23.534,24.275
195710,['AL081957'],9.496,3.801,15.049,15.463,9.039,21.48,17.810000000000006,13.236,15.375000000000002,17.217,2.5
195805,['AL111958'],11.518999999999998,5.625,17.355,16.18,14.859000000000002,23.918000000000006,23.52,19.438,21.491,22.62,3.025
195806,['AL011958'],13.187,7.4270000000000005,19.028,16.619,18.729,27.14,27.092,22.766,25.044,27.371,3.025
195808,['AL021958' 'AL031958' 'AL041958' 'AL051958'],13.597,8.048,19.399,16.832,21.135,27.66500000000001,27.331,24.766,26.565,28.241,40.25
195809,['AL051958' 'AL061958' 'AL071958' 'AL081958' 'AL091958'],11.845,6.204,17.549000000000003,16.284000000000002,16.522000000000002,27.188,25.848000000000006,21.04,23.467,24.689,43.075
195810,['AL081958' 'AL101958' 'AL121958'],9.375,3.742,15.094,15.437000000000001,9.655,22.142,19.347,14.708,16.39,17.881,27.725
195905,['AL011959'],11.323,5.5360000000000005,17.164,16.122,14.24,24.936,24.354,20.944000000000006,22.845,23.483,3.025
195906,['AL011959' 'AL021959' 'AL031959'],13.577,7.747999999999998,19.379,16.776,19.573,26.554,26.295,23.215,24.988000000000003,26.448,12.25
195907,['AL041959' 'AL051959'],14.449000000000002,8.854,20.236,17.002,21.11,27.209,27.294,25.016,26.29,26.894000000000002,9.85
195908,['AL061959' 'AL121959' 'AL131959'],13.853,8.321,19.532,16.908,21.001,27.387,27.576,25.553,26.788,27.643,9.7
195909,['AL071959' 'AL081959' 'AL091959' 'AL131959' 'AL141959'],11.946,6.3439999999999985,17.663,16.278,16.171,26.474,25.61,21.713,23.212000000000003,25.315,35.1
195910,['AL081959' 'AL091959' 'AL101959' 'AL111959'],9.16,3.5860000000000003,14.767,15.405,9.344,24.922,20.874000000000002,16.831,18.913,18.467,31.475
196006,['AL011960'],13.484000000000002,7.729,19.305999999999997,16.67,18.864,26.118,26.954,23.342,24.99,27.325,2.5
196007,['AL021960' 'AL031960'],14.198,8.491999999999999,19.884,16.985,21.568,27.715,28.626,24.521,26.405,27.627,8.5
196008,['AL031960' 'AL041960' 'AL051960'],13.825,8.241999999999999,19.604,16.969,20.487,27.484,27.233,25.124,26.432,27.323,24.85
196009,['AL051960' 'AL061960' 'AL071960' 'AL081960'],12.095,6.497999999999998,17.855999999999995,16.382,16.785999999999998,26.488000000000003,25.320999999999998,21.734,23.736,24.591,29.725
196107,['AL011961'],14.288,8.664,20.014,16.987000000000002,21.153,27.4,26.63300000000001,24.884,26.311,26.529,10.0
196109,['AL021961' 'AL031961' 'AL041961' 'AL051961' 'AL061961' 'AL071961'],12.247,6.525,17.987000000000005,16.309,15.695,26.52,24.947,22.727,24.224,24.032,76.875
196110,['AL071961' 'AL081961' 'AL091961'],9.328,3.508,15.057,15.401,9.336,22.26,19.024,14.912,16.864,18.9,35.3
196111,['AL091961' 'AL101961' 'AL111961'],6.205,0.74,11.655,14.437,2.056,20.034,14.363,11.807,14.58,11.302,28.1
196208,['AL011962' 'AL021962'],13.713,7.940999999999999,19.553,16.830000000000002,20.693,27.681,28.805,24.189,26.028,28.791999999999998,8.45
196209,['AL011962' 'AL021962' 'AL031962' 'AL041962'],12.017999999999999,6.313,17.845000000000006,16.246,15.776,26.412,25.765,20.369,22.724,24.842,21.075
196210,['AL041962' 'AL051962'],9.468,3.774,15.225999999999999,15.429,10.906,23.22300000000001,21.524,16.503,18.541,20.926,19.025
196307,['AL011963'],14.505999999999998,8.797,20.229,17.089000000000002,21.405,27.429,27.739,24.12,25.671,28.788,8.1
196308,['AL011963' 'AL021963'],14.309,8.471,20.009,17.061,20.43,27.881,28.052,24.276,26.413,28.463,19.125
196309,['AL031963' 'AL041963' 'AL051963' 'AL061963' 'AL071963'],12.555,6.724,18.306,16.48,17.133,26.276,25.293000000000006,19.868,21.989,25.201,34.475
196310,['AL071963' 'AL081963' 'AL091963'],9.943,4.3260000000000005,15.716,15.587,12.124,22.47300000000001,21.731,15.809000000000001,17.833000000000006,21.392,26.675
196406,['AL011964'],13.459,7.5360000000000005,19.275,16.590999999999998,18.574,27.038,26.614,23.891,25.933000000000003,26.441,2.5
196407,['AL021964'],14.300999999999998,8.572000000000001,20.065,16.784000000000002,21.909,27.11,27.698,24.264,25.285,29.027,2.025
196408,['AL021964' 'AL031964' 'AL041964' 'AL051964' 'AL061964'],13.678,8.049999999999999,19.386,16.634,19.864,27.54300000000001,28.079,23.543000000000006,25.230999999999998,28.654,38.525
196409,['AL051964' 'AL061964' 'AL071964' 'AL081964' 'AL091964' 'AL101964'],11.604,6.11,17.394000000000002,16.002,15.84,26.291,25.238000000000003,20.955,22.858,24.5,75.575
196410,['AL101964' 'AL111964'],8.831999999999997,3.218,14.654000000000002,15.171,9.826,21.507,17.860000000000007,13.297,15.475,17.852999999999994,29.0
196411,['AL121964'],5.9830000000000005,0.483,11.609000000000002,14.202,3.129,20.275,16.595,12.247,14.589,14.300999999999998,1.225
196506,['AL011965'],13.308,7.483,19.125999999999998,16.532,17.768,25.717,26.243,22.031,23.665,26.064,2.025
196508,['AL021965' 'AL031965'],13.807,8.184,19.583,16.803,19.91,27.318,27.126,24.653,26.236,27.258000000000006,24.625
196509,['AL031965' 'AL041965' 'AL051965'],11.73,6.096,17.407,16.154,15.114,26.638,25.56,22.078000000000007,23.63300000000001,24.999,27.475
196510,['AL041965' 'AL061965'],9.488,3.8,15.11,15.406,9.579,22.515,18.865,14.637,16.85,18.07,12.125
196606,['AL011966'],13.587,7.723000000000001,19.378,16.692999999999998,18.61,25.372,25.555999999999997,21.996,23.234,25.752,12.1
196607,['AL021966' 'AL031966' 'AL041966' 'AL051966'],14.569,8.823,20.392,17.033,22.124,27.651,28.48,25.369,26.704,28.988000000000003,16.775
196608,['AL061966'],13.731,8.087,19.627,16.826,19.87,27.369,26.635,24.178,25.654,26.528,12.1
196609,['AL061966' 'AL071966' 'AL081966' 'AL091966' 'AL101966'],12.133,6.482,18.028,16.273,16.296,26.364,24.590999999999998,20.744,22.772,23.745,35.55
196610,['AL091966'],9.152999999999999,3.555,14.777,15.315,8.996,23.257,18.232000000000006,14.72,17.157,17.637999999999995,16.9
196611,['AL111966'],5.9689999999999985,0.412,11.58,14.362,3.6010000000000004,18.21,16.19,10.231,12.304,15.163,4.9
196706,['AL011967' 'AL021967' 'AL031967' 'AL041967'],13.194,7.445,18.910999999999998,16.665000000000006,18.445999999999998,26.131999999999998,26.68,21.68,23.466,26.889,39.204
196707,['AL051967' 'AL061967'],14.331,8.706,20.142,16.97,20.935,26.914,26.41200000000001,23.919,25.386,27.583000000000002,19.602
196708,['AL071967' 'AL081967' 'AL091967' 'AL101967' 'AL111967'],13.821,8.171999999999999,19.593,16.84,20.188,26.742,26.273000000000003,23.381,24.963,26.511,44.829
196709,"['AL111967' 'AL121967' 'AL131967' 'AL141967' 'AL151967' 'AL161967'
 'AL171967' 'AL181967']",12.053999999999998,6.269,17.852,16.244,15.993,25.272,23.176,18.641,20.42,22.594,71.778
196710,"['AL181967' 'AL191967' 'AL201967' 'AL211967' 'AL221967' 'AL231967'
 'AL241967' 'AL251967' 'AL261967']",9.809,4.178,15.479,15.469000000000001,9.599,21.922,18.637,14.639000000000001,16.463,18.406,65.555
196711,['AL251967'],6.176,0.8079999999999999,11.505,14.353,3.057,18.435,14.504,8.074,10.739,13.321,6.4
196806,['AL011968' 'AL021968' 'AL031968'],13.204,7.318,18.873,16.695999999999998,18.754,26.369,26.502,23.115,24.753,25.879,12.05
196807,['AL041968'],14.026,8.431000000000001,19.734,16.887,21.389,27.166999999999998,27.025,24.996,26.411,26.62,0.625
196808,['AL051968' 'AL061968'],13.524,7.891999999999999,19.238,16.794,20.077,27.637,27.302,25.774,27.288,27.271,5.525
196809,"['AL061968' 'AL071968' 'AL081968' 'AL091968' 'AL101968' 'AL111968'
 'AL121968' 'AL131968']",11.62,5.942,17.348000000000006,16.155,15.702,26.241999999999997,23.627,20.988000000000003,23.025,22.998,23.276
196810,['AL141968'],9.453,3.787,15.086,15.481,9.857,22.75500000000001,20.081000000000003,16.04,18.142000000000003,19.796,5.625
196811,['AL151968'],5.891,0.35700000000000004,11.3,14.418,2.595,17.032,13.211,10.341,11.82,11.975999999999999,0.625
196905,['AL011969' 'AL021969'],11.354,5.565,17.064,16.329,14.758,23.965,22.917,19.2,20.952,22.012,1.25
196906,['AL011969' 'AL031969' 'AL041969'],13.475,7.568,19.208,16.830000000000002,18.272,27.35,26.752,24.135,25.994,26.311,1.875
196907,['AL051969' 'AL061969'],14.218,8.666,20.024,16.924,21.605,28.053,28.82200000000001,25.952,27.759,29.618000000000002,4.5
196908,"['AL061969' 'AL071969' 'AL081969' 'AL091969' 'AL101969' 'AL111969'
 'AL121969' 'AL131969' 'AL141969']",13.804,8.123999999999999,19.628,16.945,20.625,27.07,27.435,23.561,24.866999999999997,28.515,57.125
196909,"['AL131969' 'AL141969' 'AL151969' 'AL161969' 'AL171969' 'AL181969'
 'AL191969' 'AL201969' 'AL211969' 'AL221969' 'AL231969']",12.048,6.421,17.67,16.337,16.803,26.155,24.738000000000003,20.564,22.367,24.432,50.825
196910,"['AL201969' 'AL231969' 'AL241969' 'AL251969' 'AL261969' 'AL271969'
 'AL281969']",9.488999999999999,4.05,14.888,15.445,8.888,23.991,20.355,15.695,18.101000000000006,18.169,38.125
196911,['AL281969' 'AL291969'],6.42,0.923,11.974,14.524000000000001,2.448,17.192999999999998,13.824000000000002,8.728,10.808,12.277999999999999,10.625
197005,['AL011970'],11.206,5.402,17.165000000000006,16.104,14.433,23.945,22.873,19.983,21.828000000000007,21.692,4.9
197007,['AL021970' 'AL031970' 'AL041970'],14.395,8.722999999999999,20.254,16.912,21.56,27.434,27.161,25.161,27.02,27.847,15.75
197008,"['AL031970' 'AL041970' 'AL051970' 'AL061970' 'AL071970' 'AL081970'
 'AL091970']",13.658,8.097000000000001,19.43,16.748,21.043000000000006,27.608,27.818,24.666,26.33,28.103,22.35
197009,"['AL101970' 'AL111970' 'AL121970' 'AL131970' 'AL141970' 'AL151970'
 'AL161970' 'AL171970']",12.277,6.62,17.879,16.335,15.814,27.241,26.443,23.317,24.97600000000001,24.495,21.125
197010,['AL151970' 'AL161970' 'AL171970' 'AL181970' 'AL191970'],9.347999999999999,3.787,14.96,15.42,8.286,23.814,18.688,16.652,18.753,16.96,15.875
197107,['AL011971' 'AL021971' 'AL031971'],14.139,8.511000000000001,19.984,16.846,20.903,27.099,27.533,24.428,25.925,27.983,4.275
197108,"['AL041971' 'AL051971' 'AL061971' 'AL071971' 'AL081971' 'AL091971'
 'AL101971']",13.879,8.085999999999999,19.593,16.752,20.418,27.23200000000001,26.712,23.89,25.607,25.250999999999998,19.175
197109,"['AL101971' 'AL111971' 'AL121971' 'AL131971' 'AL141971' 'AL151971'
 'AL161971' 'AL171971' 'AL181971' 'AL191971']",12.139,6.462999999999999,17.918000000000006,16.22,16.014,26.487,25.491,22.305,24.097,23.772,49.025
197110,['AL141971' 'AL201971' 'AL211971'],9.388,3.809,15.145999999999999,15.298,10.097,24.337,21.693,18.317,20.091,19.485,11.675
197111,['AL221971'],6.295,0.931,11.842,14.399000000000001,2.545,19.315,14.431,10.007,12.175999999999998,13.618,3.6
197205,['AL011972'],11.155,5.3610000000000015,16.968,16.095,14.0,23.745,22.92,17.932000000000006,19.886,21.866,3.6
197206,['AL021972' 'AL031972'],13.501,7.6270000000000024,19.230999999999998,16.729000000000006,18.57,26.112,26.802,21.078000000000007,22.937,26.345,6.25
197207,['AL041972' 'AL051972' 'AL061972'],14.231,8.568,20.037,16.956,21.074,27.118,26.747,24.604,25.987,26.852,1.875
197208,['AL061972' 'AL071972' 'AL081972' 'AL091972' 'AL101972' 'AL111972'],14.171,8.386000000000001,19.88,16.977999999999998,20.579,27.438000000000002,27.586,24.22,25.979,26.531,14.2
197209,['AL101972' 'AL111972' 'AL121972' 'AL131972' 'AL141972' 'AL151972'],11.901,6.166,17.529000000000003,16.27,15.962,26.81,27.04,21.756,23.991000000000003,25.31,21.45
197210,['AL161972' 'AL171972' 'AL181972'],9.346,3.84,15.057,15.438,9.1,23.404,19.967,14.469000000000001,17.234,19.026,2.15
197211,['AL191972'],5.7970000000000015,0.52,11.167,14.419,1.6780000000000002,19.445,12.277000000000001,9.65,12.118,9.725,1.6
197304,['AL011973'],8.937999999999997,3.107,14.51,15.527999999999999,7.218,20.237000000000002,17.533,13.91,15.847999999999999,15.707,0.625
197305,['AL021973'],11.768999999999998,5.926,17.417,16.288,13.492,23.939,22.411,18.231,20.496,21.774,0.625
197306,['AL031973'],13.824000000000002,8.155000000000001,19.497,16.795,18.945,26.668000000000006,26.506,23.758000000000006,25.071,25.379,0.625
197307,['AL041973' 'AL051973' 'AL061973'],14.435,8.988999999999997,20.112000000000002,17.002,21.242,27.660999999999998,28.131,24.851,26.661,27.268,8.625
197308,['AL061973' 'AL071973' 'AL081973' 'AL091973'],13.869000000000002,8.427,19.707,16.889,20.62,27.151,26.624000000000002,24.625,25.963,26.66,12.5
197309,['AL091973' 'AL101973' 'AL111973' 'AL121973' 'AL131973'],12.125,6.504,17.815,16.267,16.186,27.066999999999997,25.725,22.961,24.874000000000002,24.132,18.725
197310,['AL141973' 'AL151973' 'AL161973'],9.609,3.913,15.182,15.419,10.539,23.455,21.806,16.671,18.732,19.831,9.125
197311,['AL171973'],6.222,0.7879999999999999,11.667,14.380999999999998,3.031,20.992,17.951,11.690999999999999,14.278,15.748,0.9
197406,['AL011974' 'AL021974' 'AL031974'],13.382,7.591,19.235,16.616,18.66,25.945999999999998,25.297,21.721,23.805,26.073,4.55
197407,['AL031974' 'AL041974' 'AL051974'],14.288,8.654,19.925,16.846,21.704,26.728,27.53,24.432,25.863000000000003,28.101,3.825
197408,['AL061974' 'AL071974' 'AL081974' 'AL091974' 'AL101974'],14.015999999999998,8.391,19.652,16.912,19.923,27.213,26.99,24.015,25.586,26.377,33.325
197409,"['AL091974' 'AL101974' 'AL111974' 'AL121974' 'AL131974' 'AL141974'
 'AL151974' 'AL161974' 'AL171974']",11.744000000000002,6.14,17.430000000000003,16.197,15.458,26.928,23.298,20.497,22.602,20.905,48.2
197410,['AL171974' 'AL181974' 'AL191974'],9.097999999999999,3.423,14.884,15.274000000000001,9.32,21.579,18.988000000000003,13.758,15.926000000000002,18.691,6.875
197411,['AL191974' 'AL201974'],5.915,0.389,11.459,14.32,2.773,18.854,14.595,10.052,12.032,12.392,1.25
197506,['AL011975' 'AL021975'],13.557,7.796,19.275,16.682000000000002,18.198,26.78,26.285999999999998,23.254,24.94,26.055999999999997,4.5
197507,['AL021975' 'AL031975' 'AL041975' 'AL051975' 'AL061975'],14.351,8.637,20.051,16.877,21.53,26.873,27.335,24.239,25.483,26.429000000000002,11.375
197508,['AL071975' 'AL081975'],13.514,7.891999999999999,19.248,16.665,20.285,27.527,27.219,25.547,26.805,26.936,19.025
197509,"['AL071975' 'AL081975' 'AL091975' 'AL101975' 'AL111975' 'AL121975'
 'AL131975' 'AL141975' 'AL151975' 'AL161975']",12.152,6.54,17.804000000000006,16.215999999999998,15.289,26.19,23.363000000000003,21.392,23.281,22.396,57.575
197510,['AL151975' 'AL171975' 'AL181975' 'AL191975' 'AL201975'],9.318,3.671,14.908,15.292,9.844,23.824,19.958,16.843,18.956000000000003,19.05,18.575
197511,['AL211975' 'AL221975'],5.893,0.332,11.462,14.126,2.4290000000000003,19.308,15.04,11.784,13.503,13.333,1.525
197512,['AL221975' 'AL231975'],3.667,-1.636,9.079,13.557,-2.211,15.305,10.115,5.516,7.947,8.95,4.225
197605,['AL011976'],10.941999999999998,5.176,16.727999999999998,15.778,13.308,23.621,21.134,18.081,19.846,20.385,2.025
197606,['AL021976' 'AL031976'],13.085999999999999,7.3450000000000015,18.954,16.448,18.448,25.578000000000007,25.137,22.369,23.654,25.752,1.8
197607,['AL041976' 'AL051976' 'AL061976'],14.155,8.349,19.852,16.864,21.201,27.483,27.020000000000003,24.587,26.284,25.825,3.275
197608,['AL061976' 'AL071976' 'AL081976' 'AL091976' 'AL101976' 'AL111976'],13.511,7.645999999999999,19.163,16.671,20.131,27.23,26.865,23.364,25.119,26.955,39.575
197609,"['AL101976' 'AL111976' 'AL121976' 'AL131976' 'AL141976' 'AL151976'
 'AL161976' 'AL171976' 'AL181976']",11.895,6.197,17.740000000000006,16.185,16.176,26.011,24.509,20.212,22.292,23.549,31.475
197610,['AL171976' 'AL191976' 'AL201976' 'AL211976'],8.511000000000001,3.113,14.028,15.167,7.818,21.022,15.911,12.719,14.944,14.844000000000001,14.125
197706,['AL011977'],13.876,8.058,19.628,16.846,19.741,27.585,27.669,22.891,25.763,27.084,0.625
